Þjóðerni,Ár,Landsvæði,Mánuður,Value0
Önnur lönd Mið- og Suður Ameríku,2014,Höfuðborgarsvæði,Júní,306
Önnur lönd Mið- og Suður Ameríku,2014,Höfuðborgarsvæði,Júlí,311
Önnur lönd Mið- og Suður Ameríku,2014,Höfuðborgarsvæði,Ágúst,298
Önnur lönd Mið- og Suður Ameríku,2014,Höfuðborgarsvæði,September,348
Önnur lönd Mið- og Suður Ameríku,2014,Höfuðborgarsvæði,Október,240
Önnur lönd Mið- og Suður Ameríku,2014,Höfuðborgarsvæði,Nóvember,209
Önnur lönd Mið- og Suður Ameríku,2014,Höfuðborgarsvæði,Desember,197
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Allir,142
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Janúar,8
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Febrúar,21
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Mars,16
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Apríl,2
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Maí,10
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Júní,27
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Júlí,19
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Ágúst,10
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,September,16
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Október,3
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Nóvember,7
Önnur lönd Mið- og Suður Ameríku,2014,Suðurnes,Desember,3
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Allir,77
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Janúar,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Febrúar,..
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Mars,6
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Apríl,8
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Maí,2
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Júní,4
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Júlí,11
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Ágúst,12
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",September,7
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Október,6
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Nóvember,21
Önnur lönd Mið- og Suður Ameríku,2014,"Vesturland, Vestfirðir frá og með 2007",Desember,..
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Allir,280
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Janúar,1
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Febrúar,2
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Mars,51
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Apríl,44
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Maí,19
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Júní,47
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Júlí,40
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Ágúst,47
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,September,5
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Október,12
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Nóvember,4
Önnur lönd Mið- og Suður Ameríku,2014,Norðurland,Desember,8
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Allir,83
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Janúar,6
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Febrúar,2
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Mars,1
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Apríl,..
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Maí,2
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Júní,10
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Júlí,21
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Ágúst,32
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,September,4
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Október,..
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Nóvember,5
Önnur lönd Mið- og Suður Ameríku,2014,Austurland,Desember,..
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Allir,404
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Janúar,9
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Febrúar,16
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Mars,23
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Apríl,16
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Maí,22
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Júní,41
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Júlí,87
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Ágúst,29
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,September,21
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Október,46
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Nóvember,80
Önnur lönd Mið- og Suður Ameríku,2014,Suðurland,Desember,14
Japan,2015,Allt landið,Allir,20304
Japan,2015,Allt landið,Janúar,5802
Japan,2015,Allt landið,Febrúar,5654
Japan,2015,Allt landið,Mars,3953
Japan,2015,Allt landið,Apríl,1035
Japan,2015,Allt landið,Maí,947
Japan,2015,Allt landið,Júní,1081
Japan,2015,Allt landið,Júlí,1832
Japan,2015,Allt landið,Ágúst,..
Japan,2015,Allt landið,September,..
Japan,2015,Allt landið,Október,..
Japan,2015,Allt landið,Nóvember,..
Japan,2015,Allt landið,Desember,..
Japan,2015,Höfuðborgarsvæði,Allir,12420
Japan,2015,Höfuðborgarsvæði,Janúar,3430
Japan,2015,Höfuðborgarsvæði,Febrúar,3342
Japan,2015,Höfuðborgarsvæði,Mars,2323
Japan,2015,Höfuðborgarsvæði,Apríl,676
Japan,2015,Höfuðborgarsvæði,Maí,663
Japan,2015,Höfuðborgarsvæði,Júní,621
Japan,2015,Höfuðborgarsvæði,Júlí,1365
Japan,2015,Höfuðborgarsvæði,Ágúst,..
Japan,2015,Höfuðborgarsvæði,September,..
Japan,2015,Höfuðborgarsvæði,Október,..
Japan,2015,Höfuðborgarsvæði,Nóvember,..
Japan,2015,Höfuðborgarsvæði,Desember,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Japan,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Japan,2015,Suðurnes,Allir,1458
Japan,2015,Suðurnes,Janúar,504
Japan,2015,Suðurnes,Febrúar,389
Japan,2015,Suðurnes,Mars,286
Japan,2015,Suðurnes,Apríl,91
Japan,2015,Suðurnes,Maí,64
Japan,2015,Suðurnes,Júní,61
Japan,2015,Suðurnes,Júlí,63
Japan,2015,Suðurnes,Ágúst,..
Japan,2015,Suðurnes,September,..
Japan,2015,Suðurnes,Október,..
Japan,2015,Suðurnes,Nóvember,..
Japan,2015,Suðurnes,Desember,..
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Allir,1693
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Janúar,832
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Febrúar,562
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Mars,169
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Apríl,9
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Maí,10
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Júní,77
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Júlí,34
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Ágúst,..
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",September,..
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Október,..
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Nóvember,..
Japan,2015,"Vesturland, Vestfirðir frá og með 2007",Desember,..
Japan,2015,Norðurland,Allir,294
Japan,2015,Norðurland,Janúar,40
Japan,2015,Norðurland,Febrúar,45
Japan,2015,Norðurland,Mars,48
Japan,2015,Norðurland,Apríl,10
Japan,2015,Norðurland,Maí,21
Japan,2015,Norðurland,Júní,39
Japan,2015,Norðurland,Júlí,91
Japan,2015,Norðurland,Ágúst,..
Japan,2015,Norðurland,September,..
Japan,2015,Norðurland,Október,..
Japan,2015,Norðurland,Nóvember,..
Japan,2015,Norðurland,Desember,..
Japan,2015,Austurland,Allir,185
Japan,2015,Austurland,Janúar,6
Japan,2015,Austurland,Febrúar,49
Japan,2015,Austurland,Mars,30
Japan,2015,Austurland,Apríl,13
Japan,2015,Austurland,Maí,41
Japan,2015,Austurland,Júní,30
Japan,2015,Austurland,Júlí,16
Japan,2015,Austurland,Ágúst,..
Japan,2015,Austurland,September,..
Japan,2015,Austurland,Október,..
Japan,2015,Austurland,Nóvember,..
Japan,2015,Austurland,Desember,..
Japan,2015,Suðurland,Allir,4254
Japan,2015,Suðurland,Janúar,990
Japan,2015,Suðurland,Febrúar,1267
Japan,2015,Suðurland,Mars,1097
Japan,2015,Suðurland,Apríl,236
Japan,2015,Suðurland,Maí,148
Japan,2015,Suðurland,Júní,253
Japan,2015,Suðurland,Júlí,263
Japan,2015,Suðurland,Ágúst,..
Japan,2015,Suðurland,September,..
Japan,2015,Suðurland,Október,..
Japan,2015,Suðurland,Nóvember,..
Japan,2015,Suðurland,Desember,..
Japan,2014,Allt landið,Allir,40528
Japan,2014,Allt landið,Janúar,4023
Japan,2014,Allt landið,Febrúar,4202
Japan,2014,Allt landið,Mars,4823
Japan,2014,Allt landið,Apríl,1209
Japan,2014,Allt landið,Maí,977
Japan,2014,Allt landið,Júní,1394
Japan,2014,Allt landið,Júlí,2181
Japan,2014,Allt landið,Ágúst,4303
Japan,2014,Allt landið,September,8418
Japan,2014,Allt landið,Október,2759
Japan,2014,Allt landið,Nóvember,2733
Japan,2014,Allt landið,Desember,3506
Japan,2014,Höfuðborgarsvæði,Allir,23833
Japan,2014,Höfuðborgarsvæði,Janúar,2486
Japan,2014,Höfuðborgarsvæði,Febrúar,2341
Japan,2014,Höfuðborgarsvæði,Mars,2980
Japan,2014,Höfuðborgarsvæði,Apríl,890
Japan,2014,Höfuðborgarsvæði,Maí,831
Japan,2014,Höfuðborgarsvæði,Júní,627
Japan,2014,Höfuðborgarsvæði,Júlí,1342
Japan,2014,Höfuðborgarsvæði,Ágúst,2853
Japan,2014,Höfuðborgarsvæði,September,4083
Japan,2014,Höfuðborgarsvæði,Október,1624
Japan,2014,Höfuðborgarsvæði,Nóvember,1610
Japan,2014,Höfuðborgarsvæði,Desember,2166
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Japan,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Japan,2014,Suðurnes,Allir,2779
Japan,2014,Suðurnes,Janúar,329
Japan,2014,Suðurnes,Febrúar,329
Japan,2014,Suðurnes,Mars,326
Japan,2014,Suðurnes,Apríl,103
Japan,2014,Suðurnes,Maí,30
Japan,2014,Suðurnes,Júní,62
Japan,2014,Suðurnes,Júlí,91
Japan,2014,Suðurnes,Ágúst,159
Japan,2014,Suðurnes,September,471
Japan,2014,Suðurnes,Október,243
Japan,2014,Suðurnes,Nóvember,245
Japan,2014,Suðurnes,Desember,391
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Allir,3008
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Janúar,396
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Febrúar,532
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Mars,707
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Apríl,57
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Maí,3
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Júní,..
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Júlí,52
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Ágúst,25
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",September,328
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Október,286
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Nóvember,319
Japan,2014,"Vesturland, Vestfirðir frá og með 2007",Desember,303
Japan,2014,Norðurland,Allir,1507
Japan,2014,Norðurland,Janúar,38
Japan,2014,Norðurland,Febrúar,46
Japan,2014,Norðurland,Mars,75
Japan,2014,Norðurland,Apríl,27
Japan,2014,Norðurland,Maí,27
Japan,2014,Norðurland,Júní,85
Japan,2014,Norðurland,Júlí,131
Japan,2014,Norðurland,Ágúst,105
Japan,2014,Norðurland,September,814
Japan,2014,Norðurland,Október,68
Japan,2014,Norðurland,Nóvember,32
Japan,2014,Norðurland,Desember,59
Japan,2014,Austurland,Allir,1826
Japan,2014,Austurland,Janúar,189
Japan,2014,Austurland,Febrúar,345
Japan,2014,Austurland,Mars,185
Japan,2014,Austurland,Apríl,7
Japan,2014,Austurland,Maí,24
Japan,2014,Austurland,Júní,97
Japan,2014,Austurland,Júlí,31
Japan,2014,Austurland,Ágúst,230
Japan,2014,Austurland,September,634
Japan,2014,Austurland,Október,47
Japan,2014,Austurland,Nóvember,25
Japan,2014,Austurland,Desember,12
Japan,2014,Suðurland,Allir,7575
Japan,2014,Suðurland,Janúar,585
Japan,2014,Suðurland,Febrúar,609
Japan,2014,Suðurland,Mars,550
Japan,2014,Suðurland,Apríl,125
Japan,2014,Suðurland,Maí,62
Japan,2014,Suðurland,Júní,523
Japan,2014,Suðurland,Júlí,534
Japan,2014,Suðurland,Ágúst,931
Japan,2014,Suðurland,September,2088
Japan,2014,Suðurland,Október,491
Japan,2014,Suðurland,Nóvember,502
Japan,2014,Suðurland,Desember,575
Kína,2015,Allt landið,Allir,32453
Kína,2015,Allt landið,Janúar,1264
Kína,2015,Allt landið,Febrúar,2534
Kína,2015,Allt landið,Mars,1653
Kína,2015,Allt landið,Apríl,1359
Kína,2015,Allt landið,Maí,3947
Kína,2015,Allt landið,Júní,10029
Kína,2015,Allt landið,Júlí,11667
Kína,2015,Allt landið,Ágúst,..
Kína,2015,Allt landið,September,..
Kína,2015,Allt landið,Október,..
Kína,2015,Allt landið,Nóvember,..
Kína,2015,Allt landið,Desember,..
Kína,2015,Höfuðborgarsvæði,Allir,19453
Kína,2015,Höfuðborgarsvæði,Janúar,794
Kína,2015,Höfuðborgarsvæði,Febrúar,1347
Kína,2015,Höfuðborgarsvæði,Mars,828
Kína,2015,Höfuðborgarsvæði,Apríl,715
Kína,2015,Höfuðborgarsvæði,Maí,2303
Kína,2015,Höfuðborgarsvæði,Júní,6200
Kína,2015,Höfuðborgarsvæði,Júlí,7266
Kína,2015,Höfuðborgarsvæði,Ágúst,..
Kína,2015,Höfuðborgarsvæði,September,..
Kína,2015,Höfuðborgarsvæði,Október,..
Kína,2015,Höfuðborgarsvæði,Nóvember,..
Kína,2015,Höfuðborgarsvæði,Desember,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Kína,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Kína,2015,Suðurnes,Allir,1216
Kína,2015,Suðurnes,Janúar,145
Kína,2015,Suðurnes,Febrúar,243
Kína,2015,Suðurnes,Mars,115
Kína,2015,Suðurnes,Apríl,49
Kína,2015,Suðurnes,Maí,40
Kína,2015,Suðurnes,Júní,374
Kína,2015,Suðurnes,Júlí,250
Kína,2015,Suðurnes,Ágúst,..
Kína,2015,Suðurnes,September,..
Kína,2015,Suðurnes,Október,..
Kína,2015,Suðurnes,Nóvember,..
Kína,2015,Suðurnes,Desember,..
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Allir,961
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Janúar,25
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Febrúar,76
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Mars,108
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Apríl,37
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Maí,165
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Júní,184
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Júlí,366
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Ágúst,..
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",September,..
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Október,..
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Nóvember,..
Kína,2015,"Vesturland, Vestfirðir frá og með 2007",Desember,..
Kína,2015,Norðurland,Allir,1607
Kína,2015,Norðurland,Janúar,25
Kína,2015,Norðurland,Febrúar,44
Kína,2015,Norðurland,Mars,80
Kína,2015,Norðurland,Apríl,95
Kína,2015,Norðurland,Maí,327
Kína,2015,Norðurland,Júní,398
Kína,2015,Norðurland,Júlí,638
Kína,2015,Norðurland,Ágúst,..
Kína,2015,Norðurland,September,..
Kína,2015,Norðurland,Október,..
Kína,2015,Norðurland,Nóvember,..
Kína,2015,Norðurland,Desember,..
Kína,2015,Austurland,Allir,1484
Kína,2015,Austurland,Janúar,16
Kína,2015,Austurland,Febrúar,146
Kína,2015,Austurland,Mars,142
Kína,2015,Austurland,Apríl,169
Kína,2015,Austurland,Maí,112
Kína,2015,Austurland,Júní,499
Kína,2015,Austurland,Júlí,400
Kína,2015,Austurland,Ágúst,..
Kína,2015,Austurland,September,..
Kína,2015,Austurland,Október,..
Kína,2015,Austurland,Nóvember,..
Kína,2015,Austurland,Desember,..
Kína,2015,Suðurland,Allir,7732
Kína,2015,Suðurland,Janúar,259
Kína,2015,Suðurland,Febrúar,678
Kína,2015,Suðurland,Mars,380
Kína,2015,Suðurland,Apríl,294
Kína,2015,Suðurland,Maí,1000
Kína,2015,Suðurland,Júní,2374
Kína,2015,Suðurland,Júlí,2747
Kína,2015,Suðurland,Ágúst,..
Kína,2015,Suðurland,September,..
Kína,2015,Suðurland,Október,..
Kína,2015,Suðurland,Nóvember,..
Kína,2015,Suðurland,Desember,..
Kína,2014,Allt landið,Allir,33356
Kína,2014,Allt landið,Janúar,913
Kína,2014,Allt landið,Febrúar,1203
Kína,2014,Allt landið,Mars,894
Kína,2014,Allt landið,Apríl,987
Kína,2014,Allt landið,Maí,2061
Kína,2014,Allt landið,Júní,4695
Kína,2014,Allt landið,Júlí,5966
Kína,2014,Allt landið,Ágúst,7202
Kína,2014,Allt landið,September,3068
Kína,2014,Allt landið,Október,2763
Kína,2014,Allt landið,Nóvember,1110
Kína,2014,Allt landið,Desember,2494
Kína,2014,Höfuðborgarsvæði,Allir,21568
Kína,2014,Höfuðborgarsvæði,Janúar,664
Kína,2014,Höfuðborgarsvæði,Febrúar,728
Kína,2014,Höfuðborgarsvæði,Mars,599
Kína,2014,Höfuðborgarsvæði,Apríl,606
Kína,2014,Höfuðborgarsvæði,Maí,1495
Kína,2014,Höfuðborgarsvæði,Júní,3050
Kína,2014,Höfuðborgarsvæði,Júlí,3933
Kína,2014,Höfuðborgarsvæði,Ágúst,4858
Kína,2014,Höfuðborgarsvæði,September,1767
Kína,2014,Höfuðborgarsvæði,Október,1410
Kína,2014,Höfuðborgarsvæði,Nóvember,692
Kína,2014,Höfuðborgarsvæði,Desember,1766
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Kína,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Kína,2014,Suðurnes,Allir,1746
Kína,2014,Suðurnes,Janúar,64
Kína,2014,Suðurnes,Febrúar,106
Kína,2014,Suðurnes,Mars,62
Kína,2014,Suðurnes,Apríl,77
Kína,2014,Suðurnes,Maí,53
Kína,2014,Suðurnes,Júní,249
Kína,2014,Suðurnes,Júlí,170
Kína,2014,Suðurnes,Ágúst,265
Kína,2014,Suðurnes,September,152
Kína,2014,Suðurnes,Október,233
Kína,2014,Suðurnes,Nóvember,76
Kína,2014,Suðurnes,Desember,239
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Allir,702
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Janúar,17
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Febrúar,2
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Mars,18
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Apríl,55
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Maí,64
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Júní,74
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Júlí,105
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Ágúst,142
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",September,82
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Október,100
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Nóvember,7
Kína,2014,"Vesturland, Vestfirðir frá og með 2007",Desember,36
Kína,2014,Norðurland,Allir,2396
Kína,2014,Norðurland,Janúar,19
Kína,2014,Norðurland,Febrúar,56
Kína,2014,Norðurland,Mars,68
Kína,2014,Norðurland,Apríl,40
Kína,2014,Norðurland,Maí,123
Kína,2014,Norðurland,Júní,455
Kína,2014,Norðurland,Júlí,576
Kína,2014,Norðurland,Ágúst,536
Kína,2014,Norðurland,September,228
Kína,2014,Norðurland,Október,224
Kína,2014,Norðurland,Nóvember,38
Kína,2014,Norðurland,Desember,33
Kína,2014,Austurland,Allir,1137
Kína,2014,Austurland,Janúar,19
Kína,2014,Austurland,Febrúar,69
Kína,2014,Austurland,Mars,12
Kína,2014,Austurland,Apríl,52
Kína,2014,Austurland,Maí,89
Kína,2014,Austurland,Júní,66
Kína,2014,Austurland,Júlí,269
Kína,2014,Austurland,Ágúst,307
Kína,2014,Austurland,September,99
Kína,2014,Austurland,Október,102
Kína,2014,Austurland,Nóvember,52
Kína,2014,Austurland,Desember,1
Kína,2014,Suðurland,Allir,5807
Kína,2014,Suðurland,Janúar,130
Kína,2014,Suðurland,Febrúar,242
